epoch,train_loss,test_loss
72,0.006173705616593361,0.007597654162347317
73,0.006126431196928024,0.007576794694364071
74,0.006078687073290348,0.0075315753281116485
75,0.006059322206676006,0.007396112232655287
76,0.005995893455296755,0.007391389215737581
77,0.005967153402417898,0.007487083648145199
78,0.005939005962386727,0.007407697317749262
79,0.005884748560190201,0.007283953757584095
80,0.005840267841517925,0.007421072888374329
81,0.005819860190153122,0.00713344267308712
82,0.005778247853368521,0.0072502024054527285
83,0.005757944052666426,0.007107938525080681
84,0.005722559651732444,0.007146439401805401
85,0.005707761088758707,0.00710055138617754
86,0.005653478628396988,0.006949548495560885
87,0.00564643440656364,0.006910191986709833
88,0.005598430982604623,0.0068998589515686035
89,0.005557261030748486,0.006826177936047315
90,0.005522938095033169,0.006750685675442219
91,0.005493471771478653,0.006884659340232611
92,0.005483814821764826,0.00677577488720417
93,0.005441941591352225,0.006683382607251406
94,0.00543011795245111,0.006609550157189369
95,0.005396554456278682,0.006586122016608715
96,0.005363048637285829,0.006728517933189869
97,0.0053322104044258595,0.006584722281992436
98,0.005294315329939127,0.006458250121027231
99,0.005287174544483423,0.006559148169308901
100,0.005238785023987293,0.0065558547593653205
101,0.005213828373700381,0.006489074721187353
102,0.005206368046998978,0.0064130791559815405
103,0.005179516140371561,0.00631860341578722
104,0.005157239285856485,0.006377506501227617
105,0.005146924434229732,0.0063183577343821525
106,0.005104611968621612,0.006305929850041866
107,0.005111233852803707,0.006283654157817364
108,0.00508769542761147,0.0063964863263070585
109,0.005066030822321772,0.006224688460677862
110,0.005047872980311513,0.006295647999644279
111,0.0050268191069364546,0.006272567216306925
112,0.005013550131395459,0.0061495804511010645
113,0.005072185005620122,0.006135776340961456
114,0.005015787584707141,0.006198320922255516
115,0.004959846375137567,0.006143293518573046
116,0.004970922369137406,0.006221080229431391
117,0.004952221352607012,0.00619930988624692
118,0.004940953926369548,0.006182946092635393
119,0.0049111380219459535,0.0060343247205019
120,0.004907918366789818,0.006108153600990773
121,0.004876461336761713,0.0060616032853722576
122,0.004866224421188235,0.006122015182673931
123,0.0048590039372444155,0.0061012072339653965
124,0.004856986158341169,0.006068764314800501
125,0.0048195437982678415,0.006069373120367527
126,0.0048348281417042015,0.006084274368733168
127,0.004812949570640921,0.0059872761309146885
128,0.004792461283132434,0.005962338423728943
129,0.004793827317655087,0.005985261961072684
130,0.004765972041338682,0.005877944049239158
131,0.004765548447519541,0.0059209479242563244
132,0.00476028935611248,0.005935970336198807
133,0.0047791052348911765,0.0060030603989958764
134,0.004719905459508299,0.005866143942624331
135,0.004716388567909598,0.005886159537732601
136,0.004707223250344395,0.005941254363954067
137,0.004690635530650616,0.005814069287478924
138,0.004720115951448679,0.005929056922346353
139,0.004682339445129037,0.005855228178948164
140,0.004679208384081721,0.005828876443952322
141,0.0046463383667171,0.005891180464625358
142,0.004626674068719148,0.005911927068978548
143,0.004644877645745874,0.005813476495444774
144,0.004617122124508023,0.005703978475183249
145,0.004599512316286564,0.005858275087177753
146,0.004604585984721779,0.005809356867522001
147,0.004606128741055727,0.005807001574337482
148,0.00457663554251194,0.005724433191120625
149,0.004572585836052895,0.005733110569417476
150,0.004575633239001036,0.005794884522259235
151,0.004577344541624189,0.005830143839865923
152,0.004550994238257408,0.005764328423142433
153,0.004533110103756189,0.005768320766091347
154,0.004522752034664154,0.0057634602054953575
155,0.004516704981401562,0.005759421538561582
156,0.004520598443597555,0.005697459200024605
157,0.004527828105911612,0.005801797492802143
158,0.004492745793610811,0.005724817304313183
159,0.004476561325415969,0.005661253128945828
160,0.0044829366039484736,0.005741041570156813
161,0.004465034652128816,0.005672546812146902
162,0.004447657002508641,0.005619475495815277
163,0.0044292224921286105,0.005730228667706251
164,0.004433472925052047,0.005583803825825453
165,0.004416444593295455,0.005617875200510025
166,0.0044335589736700055,0.005567142232507467
167,0.0044119583524763585,0.005608780338615179
168,0.00438929787799716,0.005540164413303137
169,0.0043877989955246445,0.005547053519636393
170,0.004382825450599193,0.005642154876887798
171,0.004362537065520883,0.005572066085785627
172,0.004361817306280136,0.005649479455500841
173,0.0043613487590104345,0.0054967714458704
174,0.004334195020049811,0.005543738493323326
175,0.004348401144146919,0.005570748818665743
176,0.004323332710564136,0.005627445837110281
177,0.004351984681934118,0.005533556964248419
178,0.004336347005143761,0.00558877579048276
179,0.004315274270996451,0.005544050038605928
180,0.004312457697466016,0.005542238639295101
181,0.004292515839263797,0.005473027449846268
182,0.00429152743704617,0.00553497549444437
183,0.004282213983684779,0.005490823588520289
184,0.004278700486198068,0.005565836594253778
185,0.004287183859571815,0.005475122258812189
186,0.004263341266289354,0.005483986900746822
187,0.004255396125838161,0.005501393146812915
188,0.0042589771963655945,0.005429043272137642
189,0.004257945255562663,0.005596238362044096
190,0.0042469332464039325,0.005403221812844277
191,0.004231515567749739,0.005546657484024763
192,0.004224310271069408,0.005502674398571253
193,0.004230536565184594,0.005581305514276028
194,0.0042189261127263305,0.005331969325244427
195,0.0042113432537764315,0.005431750021874905
196,0.004200120771676302,0.00534176289215684
197,0.00420797571465373,0.005464615142345429
198,0.004182681304961443,0.005489774798601865
199,0.0041906326238065955,0.005431515154987574
200,0.004153526116907597,0.005409237398207188
201,0.004183961944654584,0.005420890007913112
202,0.004175328863039613,0.005408474392443895
203,0.004147442221269011,0.005396056216955185
204,0.004151205746084452,0.005375331687927246
205,0.004143171609565616,0.005470635886490345
206,0.0041539902087301015,0.005332721672952175
207,0.004147531129792333,0.005344558252394199
208,0.0041581602726131674,0.005292597438395023
209,0.0041366839207708835,0.005436461120098829
210,0.004119038578867912,0.005416061402857304
211,0.004130445320159197,0.005334451484680176
212,0.004108310957625508,0.005359381407499314
213,0.0041190767992287875,0.005293858608603478
214,0.004118146947026253,0.005321223337948322
215,0.004116121044754982,0.005372346317023039
216,0.0040873458504676816,0.005460406485199928
217,0.004074618473649025,0.005339411578327418
218,0.004085527083277703,0.005386164394021034
219,0.004083659426122904,0.005294428226351738
220,0.004079989420995116,0.005331044472008943
221,0.0040483104705810544,0.005317295741289854
222,0.00406634991466999,0.005341159029304981
223,0.004082770412787795,0.005295846326649189
224,0.00405100053884089,0.005390799377113581
225,0.004049984962120652,0.005483382848650217
226,0.0040535112403333184,0.005345024470984935
227,0.004033915418386459,0.005404885648936033
228,0.004019633367285133,0.005334447421133518
