epoch,train_loss,test_loss
106,0.0033667954079806806,0.004783773282915354
107,0.0033622028589248656,0.0046570588737726215
108,0.0033431201118975878,0.004754717436432838
109,0.003333743503317237,0.004743011294305324
110,0.0033197969786822796,0.004738757964223623
111,0.003334824975579977,0.004751275259256363
112,0.003288072160258889,0.004651567386090755
113,0.0032946091659367084,0.004650570131838322
114,0.0032830700382590295,0.004722917000949383
115,0.0032771680798381565,0.004718236722797155
116,0.003260508989915252,0.004868951091170311
117,0.0032641834039241076,0.004689564493298531
118,0.0032583930920809506,0.004702322206646204
119,0.0032313719637691975,0.004603398899734021
120,0.0032257740534842013,0.00468801433891058
121,0.0032172479033470156,0.004688262876868248
122,0.0032067593216896055,0.0047687585093081
123,0.0031974774699658156,0.004758981689810753
124,0.0031890805330127476,0.0048065582193434235
125,0.0031755717262625695,0.004667740607261658
126,0.0031660121550783514,0.00478484838232398
127,0.003166514705121517,0.004807702193409204
128,0.003149774827435613,0.004796440429985524
129,0.0031493471171706914,0.004730325191468001
130,0.0031395115043967962,0.004781880762428046
131,0.0031339304456487298,0.004762121354788542
132,0.0031225508630275726,0.004836990258842707
133,0.0031285664059221745,0.004935364829003811
134,0.00311173135843128,0.00498871700540185
135,0.003103287917934358,0.004982180179655552
136,0.0030943448102101682,0.004896994058042765
137,0.003085807929188013,0.005018959192931652
138,0.0030810597447678448,0.004945340438187122
139,0.0030722497116774323,0.005111078088730574
